"","atm_id","horario","Total_fallas","score","riesgo_fallo"
"24684","B242","Tarde",1,0.00671140939597315,"Muy bajo"
"24685","B243","Madrugada",4,0.0268456375838926,"Bajo"
"24686","B243","Mañana",2,0.0134228187919463,"Bajo"
"24687","B243","Noche",1,0.00671140939597315,"Muy bajo"
"24688","B244","Madrugada",4,0.0268456375838926,"Bajo"
"24689","B244","Mañana",2,0.0134228187919463,"Bajo"
"24690","B244","Noche",4,0.0268456375838926,"Bajo"
"24691","B245","Madrugada",6,0.0402684563758389,"Bajo"
"24692","B245","Mañana",1,0.00671140939597315,"Muy bajo"
"24693","B245","Tarde",3,0.0201342281879195,"Bajo"
"24694","B247","Madrugada",5,0.0335570469798658,"Bajo"
"24695","B247","Mañana",1,0.00671140939597315,"Muy bajo"
"24696","B247","Noche",2,0.0134228187919463,"Bajo"
"24697","B247","Tarde",2,0.0134228187919463,"Bajo"
"24698","B248","Madrugada",2,0.0134228187919463,"Bajo"
"24699","B248","Mañana",1,0.00671140939597315,"Muy bajo"
"24700","B248","Noche",3,0.0201342281879195,"Bajo"
"24701","B248","Tarde",25,0.167785234899329,"Alto"
"24702","B249","Madrugada",4,0.0268456375838926,"Bajo"
"24703","B249","Noche",2,0.0134228187919463,"Bajo"
"24704","B250","Mañana",2,0.0134228187919463,"Bajo"
"24705","B250","Noche",2,0.0134228187919463,"Bajo"
"24706","B250","Tarde",3,0.0201342281879195,"Bajo"
"24707","B251","Madrugada",2,0.0134228187919463,"Bajo"
"24708","B251","Mañana",1,0.00671140939597315,"Muy bajo"
"24709","B251","Noche",1,0.00671140939597315,"Muy bajo"
"24710","B254","Madrugada",2,0.0134228187919463,"Bajo"
"24711","B254","Tarde",1,0.00671140939597315,"Muy bajo"
"24712","B255","Mañana",7,0.0469798657718121,"Bajo"
"24713","B255","Tarde",4,0.0268456375838926,"Bajo"
"24714","B257","Mañana",1,0.00671140939597315,"Muy bajo"
"24715","B258","Madrugada",6,0.0402684563758389,"Bajo"
"24716","B258","Mañana",8,0.0536912751677852,"Moderado"
"24717","B258","Noche",7,0.0469798657718121,"Bajo"
"24718","B258","Tarde",6,0.0402684563758389,"Bajo"
"24719","B259","Madrugada",1,0.00671140939597315,"Muy bajo"
"24720","B259","Mañana",1,0.00671140939597315,"Muy bajo"
"24721","B259","Tarde",1,0.00671140939597315,"Muy bajo"
"24722","B260","Madrugada",6,0.0402684563758389,"Bajo"
"24723","B260","Mañana",3,0.0201342281879195,"Bajo"
"24724","B260","Noche",4,0.0268456375838926,"Bajo"
"24725","B260","Tarde",4,0.0268456375838926,"Bajo"
"24726","B261","Madrugada",4,0.0268456375838926,"Bajo"
"24727","B261","Mañana",2,0.0134228187919463,"Bajo"
"24728","B261","Noche",3,0.0201342281879195,"Bajo"
"24729","B262","Madrugada",1,0.00671140939597315,"Muy bajo"
"24730","B262","Mañana",3,0.0201342281879195,"Bajo"
"24731","B262","Noche",2,0.0134228187919463,"Bajo"
"24732","B262","Tarde",1,0.00671140939597315,"Muy bajo"
"24733","B263","Tarde",2,0.0134228187919463,"Bajo"
"24734","B264","Madrugada",2,0.0134228187919463,"Bajo"
"24735","B264","Mañana",3,0.0201342281879195,"Bajo"
"24736","B264","Noche",4,0.0268456375838926,"Bajo"
"24737","B264","Tarde",2,0.0134228187919463,"Bajo"
"24738","B265","Madrugada",1,0.00671140939597315,"Muy bajo"
"24739","B265","Mañana",6,0.0402684563758389,"Bajo"
"24740","B265","Tarde",4,0.0268456375838926,"Bajo"
"24741","B266","Madrugada",2,0.0134228187919463,"Bajo"
"24742","B266","Mañana",1,0.00671140939597315,"Muy bajo"
"24743","B266","Noche",2,0.0134228187919463,"Bajo"
"24744","B266","Tarde",2,0.0134228187919463,"Bajo"
"24745","B267","Mañana",1,0.00671140939597315,"Muy bajo"
"24746","B267","Tarde",1,0.00671140939597315,"Muy bajo"
"24747","B268","Madrugada",8,0.0536912751677852,"Moderado"
"24748","B268","Noche",1,0.00671140939597315,"Muy bajo"
"24749","B268","Tarde",2,0.0134228187919463,"Bajo"
"24750","B270","Madrugada",3,0.0201342281879195,"Bajo"
"24751","B270","Mañana",4,0.0268456375838926,"Bajo"
"24752","B270","Noche",3,0.0201342281879195,"Bajo"
"24753","B270","Tarde",3,0.0201342281879195,"Bajo"
"24754","B276","Madrugada",5,0.0335570469798658,"Bajo"
"24755","B276","Mañana",4,0.0268456375838926,"Bajo"
"24756","B276","Noche",3,0.0201342281879195,"Bajo"
"24757","B277","Madrugada",1,0.00671140939597315,"Muy bajo"
"24758","B277","Mañana",5,0.0335570469798658,"Bajo"
"24759","B277","Tarde",3,0.0201342281879195,"Bajo"
"24760","B278","Madrugada",2,0.0134228187919463,"Bajo"
"24761","B278","Mañana",5,0.0335570469798658,"Bajo"
"24762","B278","Noche",2,0.0134228187919463,"Bajo"
"24763","B278","Tarde",1,0.00671140939597315,"Muy bajo"
"24764","B279","Madrugada",1,0.00671140939597315,"Muy bajo"
"24765","B279","Mañana",2,0.0134228187919463,"Bajo"
"24766","B279","Noche",2,0.0134228187919463,"Bajo"
"24767","B279","Tarde",1,0.00671140939597315,"Muy bajo"
"24768","B280","Madrugada",1,0.00671140939597315,"Muy bajo"
"24769","B280","Tarde",1,0.00671140939597315,"Muy bajo"
"24770","B281","Tarde",2,0.0134228187919463,"Bajo"
"24771","B285","Madrugada",2,0.0134228187919463,"Bajo"
"24772","B285","Mañana",2,0.0134228187919463,"Bajo"
"24773","B287","Mañana",5,0.0335570469798658,"Bajo"
"24774","B287","Tarde",3,0.0201342281879195,"Bajo"
"24775","B290","Noche",1,0.00671140939597315,"Muy bajo"
"24776","B291","Mañana",1,0.00671140939597315,"Muy bajo"
"24777","B291","Tarde",4,0.0268456375838926,"Bajo"
"24778","B292","Madrugada",2,0.0134228187919463,"Bajo"
"24779","B292","Mañana",2,0.0134228187919463,"Bajo"
"24780","B292","Noche",3,0.0201342281879195,"Bajo"
"24781","B292","Tarde",1,0.00671140939597315,"Muy bajo"
"24782","B293","Mañana",5,0.0335570469798658,"Bajo"
"24783","B293","Tarde",6,0.0402684563758389,"Bajo"
"24784","B294","Madrugada",2,0.0134228187919463,"Bajo"
"24785","B294","Noche",3,0.0201342281879195,"Bajo"
"24786","B294","Tarde",3,0.0201342281879195,"Bajo"
"24787","B295","Madrugada",1,0.00671140939597315,"Muy bajo"
"24788","B295","Mañana",1,0.00671140939597315,"Muy bajo"
"24789","B295","Noche",1,0.00671140939597315,"Muy bajo"
"24790","B295","Tarde",1,0.00671140939597315,"Muy bajo"
"24791","B296","Madrugada",4,0.0268456375838926,"Bajo"
"24792","B296","Mañana",5,0.0335570469798658,"Bajo"
"24793","B296","Noche",4,0.0268456375838926,"Bajo"
"24794","B296","Tarde",9,0.0604026845637584,"Moderado"
"24795","B297","Madrugada",1,0.00671140939597315,"Muy bajo"
"24796","B297","Mañana",1,0.00671140939597315,"Muy bajo"
"24797","B297","Noche",2,0.0134228187919463,"Bajo"
"24798","B299","Madrugada",1,0.00671140939597315,"Muy bajo"
"24799","B299","Tarde",1,0.00671140939597315,"Muy bajo"
"24800","B300","Mañana",2,0.0134228187919463,"Bajo"
"24801","B300","Tarde",7,0.0469798657718121,"Bajo"
"24802","B301","Mañana",2,0.0134228187919463,"Bajo"
"24803","B301","Tarde",2,0.0134228187919463,"Bajo"
"24804","B302","Mañana",2,0.0134228187919463,"Bajo"
"24805","B303","Madrugada",4,0.0268456375838926,"Bajo"
"24806","B303","Mañana",9,0.0604026845637584,"Moderado"
"24807","B303","Noche",4,0.0268456375838926,"Bajo"
"24808","B303","Tarde",2,0.0134228187919463,"Bajo"
"24809","B304","Madrugada",3,0.0201342281879195,"Bajo"
"24810","B304","Mañana",1,0.00671140939597315,"Muy bajo"
"24811","B304","Noche",3,0.0201342281879195,"Bajo"
"24812","B305","Madrugada",1,0.00671140939597315,"Muy bajo"
"24813","B305","Mañana",1,0.00671140939597315,"Muy bajo"
"24814","B305","Noche",2,0.0134228187919463,"Bajo"
"24815","B305","Tarde",1,0.00671140939597315,"Muy bajo"
"24816","B306","Madrugada",2,0.0134228187919463,"Bajo"
"24817","B306","Noche",3,0.0201342281879195,"Bajo"
"24818","B306","Tarde",1,0.00671140939597315,"Muy bajo"
"24819","B307","Mañana",3,0.0201342281879195,"Bajo"
"24820","B307","Noche",1,0.00671140939597315,"Muy bajo"
"24821","B307","Tarde",1,0.00671140939597315,"Muy bajo"
"24822","B308","Mañana",1,0.00671140939597315,"Muy bajo"
"24823","B308","Tarde",1,0.00671140939597315,"Muy bajo"
"24824","B309","Mañana",2,0.0134228187919463,"Bajo"
"24825","B309","Tarde",5,0.0335570469798658,"Bajo"
"24826","B311","Mañana",3,0.0201342281879195,"Bajo"
"24827","B311","Tarde",2,0.0134228187919463,"Bajo"
"24828","B312","Mañana",6,0.0402684563758389,"Bajo"
"24829","B312","Tarde",7,0.0469798657718121,"Bajo"
"24830","B314","Mañana",2,0.0134228187919463,"Bajo"
"24831","B317","Madrugada",1,0.00671140939597315,"Muy bajo"
"24832","B318","Mañana",3,0.0201342281879195,"Bajo"
"24833","B319","Madrugada",3,0.0201342281879195,"Bajo"
"24834","B319","Mañana",2,0.0134228187919463,"Bajo"
"24835","B319","Noche",2,0.0134228187919463,"Bajo"
"24836","B320","Madrugada",1,0.00671140939597315,"Muy bajo"
"24837","B320","Mañana",1,0.00671140939597315,"Muy bajo"
"24838","B321","Tarde",1,0.00671140939597315,"Muy bajo"
"24839","B323","Madrugada",1,0.00671140939597315,"Muy bajo"
"24840","B323","Noche",1,0.00671140939597315,"Muy bajo"
"24841","B323","Tarde",2,0.0134228187919463,"Bajo"
"24842","B324","Tarde",1,0.00671140939597315,"Muy bajo"
"24843","B325","Mañana",5,0.0335570469798658,"Bajo"
"24844","B327","Madrugada",1,0.00671140939597315,"Muy bajo"
"24845","B327","Mañana",3,0.0201342281879195,"Bajo"
"24846","B327","Tarde",1,0.00671140939597315,"Muy bajo"
"24847","B328","Madrugada",1,0.00671140939597315,"Muy bajo"
"24848","B328","Mañana",4,0.0268456375838926,"Bajo"
"24849","B328","Tarde",7,0.0469798657718121,"Bajo"
"24850","B331","Madrugada",4,0.0268456375838926,"Bajo"
"24851","B331","Mañana",2,0.0134228187919463,"Bajo"
"24852","B331","Noche",1,0.00671140939597315,"Muy bajo"
"24853","B332","Noche",1,0.00671140939597315,"Muy bajo"
"24854","B334","Madrugada",3,0.0201342281879195,"Bajo"
"24855","B334","Mañana",2,0.0134228187919463,"Bajo"
"24856","B334","Noche",2,0.0134228187919463,"Bajo"
"24857","B334","Tarde",2,0.0134228187919463,"Bajo"
"24858","B335","Madrugada",1,0.00671140939597315,"Muy bajo"
"24859","B335","Noche",2,0.0134228187919463,"Bajo"
"24860","B336","Mañana",1,0.00671140939597315,"Muy bajo"
"24861","B336","Tarde",1,0.00671140939597315,"Muy bajo"
"24862","B337","Madrugada",1,0.00671140939597315,"Muy bajo"
"24863","B337","Mañana",1,0.00671140939597315,"Muy bajo"
"24864","B337","Tarde",2,0.0134228187919463,"Bajo"
"24865","B338","Noche",1,0.00671140939597315,"Muy bajo"
"24866","B339","Mañana",1,0.00671140939597315,"Muy bajo"
"24867","B343","Tarde",1,0.00671140939597315,"Muy bajo"
"24868","B345","Tarde",1,0.00671140939597315,"Muy bajo"
"24869","B347","Mañana",1,0.00671140939597315,"Muy bajo"
"24870","B347","Tarde",3,0.0201342281879195,"Bajo"
"24871","B350","Mañana",1,0.00671140939597315,"Muy bajo"
"24872","B351","Noche",2,0.0134228187919463,"Bajo"
"24873","B351","Tarde",2,0.0134228187919463,"Bajo"
"24874","B352","Madrugada",1,0.00671140939597315,"Muy bajo"
"24875","B353","Mañana",3,0.0201342281879195,"Bajo"
"24876","B354","Mañana",6,0.0402684563758389,"Bajo"
"24877","B354","Tarde",2,0.0134228187919463,"Bajo"
"24878","B355","Mañana",3,0.0201342281879195,"Bajo"
"24879","B355","Tarde",4,0.0268456375838926,"Bajo"
"24880","B356","Mañana",1,0.00671140939597315,"Muy bajo"
"24881","B356","Tarde",1,0.00671140939597315,"Muy bajo"
"24882","B357","Madrugada",1,0.00671140939597315,"Muy bajo"
"24883","B357","Mañana",1,0.00671140939597315,"Muy bajo"
"24884","B357","Tarde",2,0.0134228187919463,"Bajo"
"24885","B358","Madrugada",1,0.00671140939597315,"Muy bajo"
"24886","B358","Tarde",1,0.00671140939597315,"Muy bajo"
"24887","B359","Madrugada",3,0.0201342281879195,"Bajo"
"24888","B359","Mañana",6,0.0402684563758389,"Bajo"
"24889","B359","Noche",2,0.0134228187919463,"Bajo"
"24890","B359","Tarde",2,0.0134228187919463,"Bajo"
"24891","B361","Tarde",3,0.0201342281879195,"Bajo"
"24892","B362","Mañana",1,0.00671140939597315,"Muy bajo"
"24893","B363","Noche",1,0.00671140939597315,"Muy bajo"
"24894","B363","Tarde",3,0.0201342281879195,"Bajo"
"24895","B364","Mañana",5,0.0335570469798658,"Bajo"
"24896","B364","Tarde",2,0.0134228187919463,"Bajo"
"24897","B366","Madrugada",4,0.0268456375838926,"Bajo"
"24898","B366","Mañana",1,0.00671140939597315,"Muy bajo"
"24899","B366","Noche",2,0.0134228187919463,"Bajo"
"24900","B366","Tarde",2,0.0134228187919463,"Bajo"
"24901","B367","Madrugada",3,0.0201342281879195,"Bajo"
"24902","B367","Mañana",2,0.0134228187919463,"Bajo"
"24903","B367","Noche",2,0.0134228187919463,"Bajo"
"24904","B367","Tarde",4,0.0268456375838926,"Bajo"
"24905","B368","Madrugada",1,0.00671140939597315,"Muy bajo"
"24906","B368","Tarde",5,0.0335570469798658,"Bajo"
"24907","B370","Mañana",2,0.0134228187919463,"Bajo"
"24908","B370","Tarde",2,0.0134228187919463,"Bajo"
"24909","B372","Madrugada",1,0.00671140939597315,"Muy bajo"
"24910","B372","Mañana",1,0.00671140939597315,"Muy bajo"
"24911","B373","Mañana",1,0.00671140939597315,"Muy bajo"
"24912","B373","Tarde",2,0.0134228187919463,"Bajo"
"24913","B374","Mañana",3,0.0201342281879195,"Bajo"
"24914","B374","Noche",1,0.00671140939597315,"Muy bajo"
"24915","B374","Tarde",2,0.0134228187919463,"Bajo"
"24916","B375","Mañana",3,0.0201342281879195,"Bajo"
"24917","B375","Tarde",2,0.0134228187919463,"Bajo"
"24918","B376","Mañana",2,0.0134228187919463,"Bajo"
"24919","B376","Tarde",4,0.0268456375838926,"Bajo"
"24920","B377","Mañana",1,0.00671140939597315,"Muy bajo"
"24921","B377","Tarde",4,0.0268456375838926,"Bajo"
"24922","B378","Madrugada",1,0.00671140939597315,"Muy bajo"
"24923","B378","Tarde",6,0.0402684563758389,"Bajo"
"24924","B379","Mañana",1,0.00671140939597315,"Muy bajo"
"24925","B379","Tarde",3,0.0201342281879195,"Bajo"
"24926","B380","Tarde",1,0.00671140939597315,"Muy bajo"
"24927","B381","Madrugada",1,0.00671140939597315,"Muy bajo"
"24928","B382","Madrugada",1,0.00671140939597315,"Muy bajo"
"24929","B382","Tarde",1,0.00671140939597315,"Muy bajo"
"24930","B383","Madrugada",1,0.00671140939597315,"Muy bajo"
"24931","B383","Tarde",3,0.0201342281879195,"Bajo"
"24932","B384","Mañana",1,0.00671140939597315,"Muy bajo"
"24933","B384","Tarde",1,0.00671140939597315,"Muy bajo"
"24934","B385","Madrugada",1,0.00671140939597315,"Muy bajo"
"24935","B385","Mañana",1,0.00671140939597315,"Muy bajo"
"24936","B385","Noche",1,0.00671140939597315,"Muy bajo"
"24937","B385","Tarde",1,0.00671140939597315,"Muy bajo"
"24938","B386","Madrugada",1,0.00671140939597315,"Muy bajo"
"24939","B386","Mañana",2,0.0134228187919463,"Bajo"
"24940","B386","Noche",4,0.0268456375838926,"Bajo"
"24941","B386","Tarde",1,0.00671140939597315,"Muy bajo"
"24942","B387","Madrugada",40,0.268456375838926,"Alto"
"24943","B387","Mañana",13,0.087248322147651,"Moderado"
"24944","B387","Noche",16,0.10738255033557,"Moderado"
"24945","B387","Tarde",4,0.0268456375838926,"Bajo"
"24946","B388","Madrugada",3,0.0201342281879195,"Bajo"
"24947","B388","Mañana",3,0.0201342281879195,"Bajo"
"24948","B388","Noche",2,0.0134228187919463,"Bajo"
"24949","B388","Tarde",3,0.0201342281879195,"Bajo"
"24950","B389","Madrugada",2,0.0134228187919463,"Bajo"
"24951","B389","Mañana",1,0.00671140939597315,"Muy bajo"
"24952","B390","Mañana",1,0.00671140939597315,"Muy bajo"
"24953","B390","Noche",2,0.0134228187919463,"Bajo"
"24954","B390","Tarde",4,0.0268456375838926,"Bajo"
"24955","B391","Madrugada",2,0.0134228187919463,"Bajo"
"24956","B391","Noche",1,0.00671140939597315,"Muy bajo"
"24957","B392","Madrugada",1,0.00671140939597315,"Muy bajo"
"24958","B392","Noche",3,0.0201342281879195,"Bajo"
"24959","B392","Tarde",2,0.0134228187919463,"Bajo"
"24960","B393","Madrugada",3,0.0201342281879195,"Bajo"
"24961","B393","Mañana",1,0.00671140939597315,"Muy bajo"
"24962","B394","Madrugada",5,0.0335570469798658,"Bajo"
"24963","B394","Mañana",1,0.00671140939597315,"Muy bajo"
"24964","B394","Noche",1,0.00671140939597315,"Muy bajo"
"24965","B394","Tarde",1,0.00671140939597315,"Muy bajo"
"24966","B395","Madrugada",2,0.0134228187919463,"Bajo"
"24967","B395","Mañana",3,0.0201342281879195,"Bajo"
"24968","B395","Noche",2,0.0134228187919463,"Bajo"
"24969","B395","Tarde",8,0.0536912751677852,"Moderado"
"24970","B396","Madrugada",7,0.0469798657718121,"Bajo"
"24971","B396","Mañana",3,0.0201342281879195,"Bajo"
"24972","B396","Noche",1,0.00671140939597315,"Muy bajo"
"24973","B396","Tarde",7,0.0469798657718121,"Bajo"
"24974","B397","Tarde",1,0.00671140939597315,"Muy bajo"
"24975","B398","Madrugada",1,0.00671140939597315,"Muy bajo"
"24976","B398","Mañana",3,0.0201342281879195,"Bajo"
"24977","B398","Noche",1,0.00671140939597315,"Muy bajo"
"24978","B398","Tarde",1,0.00671140939597315,"Muy bajo"
"24979","B399","Madrugada",1,0.00671140939597315,"Muy bajo"
"24980","B399","Mañana",1,0.00671140939597315,"Muy bajo"
"24981","B400","Mañana",1,0.00671140939597315,"Muy bajo"
"24982","B401","Mañana",1,0.00671140939597315,"Muy bajo"
"24983","B401","Tarde",2,0.0134228187919463,"Bajo"
"24984","B403","Mañana",1,0.00671140939597315,"Muy bajo"
"24985","B404","Mañana",1,0.00671140939597315,"Muy bajo"
"24986","B404","Tarde",1,0.00671140939597315,"Muy bajo"
"24987","B405","Madrugada",1,0.00671140939597315,"Muy bajo"
"24988","B405","Mañana",1,0.00671140939597315,"Muy bajo"
"24989","B405","Tarde",1,0.00671140939597315,"Muy bajo"
"24990","B406","Mañana",4,0.0268456375838926,"Bajo"
"24991","B406","Tarde",3,0.0201342281879195,"Bajo"
"24992","B407","Mañana",1,0.00671140939597315,"Muy bajo"
"24993","B407","Tarde",2,0.0134228187919463,"Bajo"
"24994","B408","Tarde",3,0.0201342281879195,"Bajo"
"24995","B409","Tarde",4,0.0268456375838926,"Bajo"
"24996","B410","Madrugada",1,0.00671140939597315,"Muy bajo"
"24997","B410","Mañana",2,0.0134228187919463,"Bajo"
"24998","B410","Tarde",2,0.0134228187919463,"Bajo"
"24999","B412","Mañana",1,0.00671140939597315,"Muy bajo"
"25000","B412","Tarde",4,0.0268456375838926,"Bajo"
"25001","B414","Madrugada",1,0.00671140939597315,"Muy bajo"
"25002","B414","Mañana",2,0.0134228187919463,"Bajo"
"25003","B415","Mañana",1,0.00671140939597315,"Muy bajo"
"25004","B416","Madrugada",1,0.00671140939597315,"Muy bajo"
"25005","B416","Mañana",1,0.00671140939597315,"Muy bajo"
"25006","B416","Tarde",4,0.0268456375838926,"Bajo"
"25007","B417","Madrugada",1,0.00671140939597315,"Muy bajo"
"25008","B417","Mañana",2,0.0134228187919463,"Bajo"
"25009","B417","Tarde",1,0.00671140939597315,"Muy bajo"
"25010","B419","Mañana",1,0.00671140939597315,"Muy bajo"
"25011","B419","Tarde",2,0.0134228187919463,"Bajo"
"25012","B420","Mañana",2,0.0134228187919463,"Bajo"
"25013","B420","Tarde",2,0.0134228187919463,"Bajo"
"25014","B421","Madrugada",1,0.00671140939597315,"Muy bajo"
"25015","B422","Tarde",2,0.0134228187919463,"Bajo"
"25016","B423","Tarde",1,0.00671140939597315,"Muy bajo"
"25017","B425","Mañana",3,0.0201342281879195,"Bajo"
"25018","B425","Noche",1,0.00671140939597315,"Muy bajo"
"25019","B425","Tarde",2,0.0134228187919463,"Bajo"
"25020","B428","Mañana",1,0.00671140939597315,"Muy bajo"
"25021","B428","Noche",3,0.0201342281879195,"Bajo"
"25022","B428","Tarde",3,0.0201342281879195,"Bajo"
"25023","B429","Tarde",4,0.0268456375838926,"Bajo"
"25024","B431","Mañana",7,0.0469798657718121,"Bajo"
"25025","B431","Noche",5,0.0335570469798658,"Bajo"
"25026","B431","Tarde",11,0.0738255033557047,"Moderado"
"25027","B432","Mañana",1,0.00671140939597315,"Muy bajo"
"25028","B432","Tarde",1,0.00671140939597315,"Muy bajo"
"25029","B434","Madrugada",1,0.00671140939597315,"Muy bajo"
"25030","B435","Madrugada",1,0.00671140939597315,"Muy bajo"
"25031","B435","Mañana",3,0.0201342281879195,"Bajo"
"25032","B435","Tarde",1,0.00671140939597315,"Muy bajo"
"25033","B436","Tarde",4,0.0268456375838926,"Bajo"
"25034","B437","Madrugada",1,0.00671140939597315,"Muy bajo"
"25035","B437","Mañana",2,0.0134228187919463,"Bajo"
"25036","B439","Madrugada",1,0.00671140939597315,"Muy bajo"
"25037","B439","Mañana",2,0.0134228187919463,"Bajo"
"25038","B439","Noche",3,0.0201342281879195,"Bajo"
"25039","B440","Madrugada",5,0.0335570469798658,"Bajo"
"25040","B440","Mañana",2,0.0134228187919463,"Bajo"
"25041","B440","Noche",2,0.0134228187919463,"Bajo"
"25042","B440","Tarde",5,0.0335570469798658,"Bajo"
"25043","B441","Madrugada",1,0.00671140939597315,"Muy bajo"
"25044","B441","Mañana",1,0.00671140939597315,"Muy bajo"
"25045","B441","Noche",2,0.0134228187919463,"Bajo"
"25046","B441","Tarde",3,0.0201342281879195,"Bajo"
"25047","B442","Madrugada",4,0.0268456375838926,"Bajo"
"25048","B442","Mañana",3,0.0201342281879195,"Bajo"
"25049","B442","Noche",4,0.0268456375838926,"Bajo"
"25050","B442","Tarde",17,0.114093959731544,"Moderado"
"25051","B443","Mañana",1,0.00671140939597315,"Muy bajo"
"25052","B443","Tarde",1,0.00671140939597315,"Muy bajo"
"25053","B444","Tarde",1,0.00671140939597315,"Muy bajo"
"25054","B445","Tarde",1,0.00671140939597315,"Muy bajo"
"25055","B446","Tarde",1,0.00671140939597315,"Muy bajo"
"25056","B448","Mañana",2,0.0134228187919463,"Bajo"
"25057","B449","Mañana",3,0.0201342281879195,"Bajo"
"25058","B449","Tarde",2,0.0134228187919463,"Bajo"
"25059","B450","Tarde",1,0.00671140939597315,"Muy bajo"
"25060","B452","Mañana",2,0.0134228187919463,"Bajo"
"25061","B453","Madrugada",1,0.00671140939597315,"Muy bajo"
"25062","B453","Mañana",1,0.00671140939597315,"Muy bajo"
"25063","B453","Tarde",1,0.00671140939597315,"Muy bajo"
"25064","B454","Mañana",2,0.0134228187919463,"Bajo"
"25065","B454","Tarde",1,0.00671140939597315,"Muy bajo"
"25066","B455","Madrugada",1,0.00671140939597315,"Muy bajo"
"25067","B455","Mañana",2,0.0134228187919463,"Bajo"
"25068","B455","Tarde",1,0.00671140939597315,"Muy bajo"
"25069","B456","Mañana",2,0.0134228187919463,"Bajo"
"25070","B456","Tarde",1,0.00671140939597315,"Muy bajo"
"25071","B457","Madrugada",1,0.00671140939597315,"Muy bajo"
"25072","B457","Mañana",1,0.00671140939597315,"Muy bajo"
"25073","B458","Mañana",2,0.0134228187919463,"Bajo"
"25074","B458","Tarde",7,0.0469798657718121,"Bajo"
"25075","B459","Mañana",1,0.00671140939597315,"Muy bajo"
"25076","B460","Mañana",2,0.0134228187919463,"Bajo"
"25077","B460","Tarde",1,0.00671140939597315,"Muy bajo"
"25078","B462","Tarde",5,0.0335570469798658,"Bajo"
"25079","B463","Tarde",1,0.00671140939597315,"Muy bajo"
"25080","B465","Madrugada",3,0.0201342281879195,"Bajo"
"25081","B465","Mañana",5,0.0335570469798658,"Bajo"
"25082","B465","Noche",1,0.00671140939597315,"Muy bajo"
"25083","B465","Tarde",1,0.00671140939597315,"Muy bajo"
"25084","B466","Tarde",1,0.00671140939597315,"Muy bajo"
"25085","B467","Madrugada",2,0.0134228187919463,"Bajo"
"25086","B467","Noche",1,0.00671140939597315,"Muy bajo"
"25087","B468","Mañana",1,0.00671140939597315,"Muy bajo"
"25088","B468","Tarde",3,0.0201342281879195,"Bajo"
"25089","B469","Mañana",1,0.00671140939597315,"Muy bajo"
"25090","B469","Tarde",1,0.00671140939597315,"Muy bajo"
"25091","B470","Mañana",2,0.0134228187919463,"Bajo"
"25092","B470","Tarde",4,0.0268456375838926,"Bajo"
"25093","B471","Tarde",3,0.0201342281879195,"Bajo"
"25094","B472","Mañana",7,0.0469798657718121,"Bajo"
"25095","B472","Tarde",1,0.00671140939597315,"Muy bajo"
"25096","B473","Mañana",5,0.0335570469798658,"Bajo"
"25097","B473","Tarde",2,0.0134228187919463,"Bajo"
"25098","B474","Noche",1,0.00671140939597315,"Muy bajo"
"25099","B474","Tarde",2,0.0134228187919463,"Bajo"
"25100","B475","Madrugada",1,0.00671140939597315,"Muy bajo"
"25101","B475","Mañana",8,0.0536912751677852,"Moderado"
"25102","B475","Noche",3,0.0201342281879195,"Bajo"
"25103","B475","Tarde",9,0.0604026845637584,"Moderado"
"25104","B476","Madrugada",1,0.00671140939597315,"Muy bajo"
"25105","B476","Noche",1,0.00671140939597315,"Muy bajo"
"25106","B477","Mañana",7,0.0469798657718121,"Bajo"
"25107","B477","Noche",3,0.0201342281879195,"Bajo"
"25108","B477","Tarde",1,0.00671140939597315,"Muy bajo"
"25109","B479","Madrugada",2,0.0134228187919463,"Bajo"
"25110","B480","Madrugada",1,0.00671140939597315,"Muy bajo"
"25111","B480","Noche",1,0.00671140939597315,"Muy bajo"
"25112","B480","Tarde",1,0.00671140939597315,"Muy bajo"
"25113","B481","Mañana",2,0.0134228187919463,"Bajo"
"25114","B481","Tarde",2,0.0134228187919463,"Bajo"
"25115","B482","Mañana",3,0.0201342281879195,"Bajo"
"25116","B482","Noche",1,0.00671140939597315,"Muy bajo"
"25117","B482","Tarde",2,0.0134228187919463,"Bajo"
"25118","B483","Madrugada",1,0.00671140939597315,"Muy bajo"
"25119","B483","Mañana",2,0.0134228187919463,"Bajo"
"25120","B483","Noche",1,0.00671140939597315,"Muy bajo"
"25121","B483","Tarde",7,0.0469798657718121,"Bajo"
"25122","B484","Mañana",1,0.00671140939597315,"Muy bajo"
"25123","B484","Noche",1,0.00671140939597315,"Muy bajo"
"25124","B484","Tarde",6,0.0402684563758389,"Bajo"
"25125","B485","Tarde",1,0.00671140939597315,"Muy bajo"
"25126","B486","Tarde",2,0.0134228187919463,"Bajo"
"25127","B487","Mañana",1,0.00671140939597315,"Muy bajo"
"25128","B487","Tarde",1,0.00671140939597315,"Muy bajo"
"25129","B488","Mañana",3,0.0201342281879195,"Bajo"
"25130","B489","Madrugada",1,0.00671140939597315,"Muy bajo"
"25131","B489","Mañana",2,0.0134228187919463,"Bajo"
"25132","B489","Noche",1,0.00671140939597315,"Muy bajo"
"25133","B490","Madrugada",4,0.0268456375838926,"Bajo"
"25134","B490","Mañana",1,0.00671140939597315,"Muy bajo"
"25135","B490","Noche",3,0.0201342281879195,"Bajo"
